CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,,,,,,,,,,,,
,,12/31/2008,0.76,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/2008,1.41,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2008,1.33,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2008,1.38,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/2007,1.17,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/28/2007,1.32,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/29/2007,1.25,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/30/2007,1.85,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/29/2006,1.57,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/29/2006,1.18,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2006,1.15,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2006,1.17,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/30/2005,0.97,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/2005,1.08,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2005,0.96,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2005,0.97,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/2004,0.88,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/2004,0.97,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2004,0.97,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2004,0.9,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/2003,0.78,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/2003,0.83,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2003,0.78,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2003,0.635,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/2002,0.645,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/2002,0.69,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/28/2002,0.59,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/28/2002,0.57,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/2001,0.465,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/28/2001,0.495,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/29/2001,0.25,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/30/2001,0.565,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/29/2000,0.41,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/29/2000,0.625,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/2000,0.59,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/2000,0.605,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/1999,0.53,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/1999,0.565,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/1999,0.585,,,nan,,,,,,,,,,,,,,,,,,,,
,,3/31/1999,0.475,,,nan,,,,,,,,,,,,,,,,,,,,
,,12/31/1998,0.255,,,nan,,,,,,,,,,,,,,,,,,,,
,,9/30/1998,0.22,,,nan,,,,,,,,,,,,,,,,,,,,
,,6/30/1998,0.47,,,nan,,,,,,,,,,,,,,,,,,,,
