CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,,,,,,,,,,
,,2/28/2017,0.084361387,,,0.12,,0.13,,0.16,,0.19,,0.22,,0,,,,,,,,
,,11/30/2016,0.083283011,,,0.17,,0.28,,0.3,,0.38,,0,,,,,,,,,,
,,8/31/2016,0.291989664,,,0.3,,0.36,,0.37,,0.41,,0.52,,0.37,,,,,,,,
,,5/31/2016,0.355199785,,,0.37,,0.44,,0.49,,0.5,,0.54,,0.18,,,,,,,,
,,2/29/2016,-2.698547236,,,0.18,,0.2,,0.27,,0.29,,0.24,,,,,,,,,,
,,11/30/2015,0.258704135,,,0.24,,0.3,,0.31,,0.37,,0.36,,0.53,,,,,,,,
,,8/31/2015,0.368599429,,,0.29,,0.3,,0.46,,0.47,,0.54,,0.59,,0.6,,0.63,,,,
,,5/29/2015,0.630081503,,,0.52,,0.53,,0.62,,0.65,,0.66,,0.67,,0.69,,0.7,,,,
,,2/27/2015,-1.049855082,,,0.3,,0.38,,0.4,,0.42,,0.5,,0.49,,,,,,,,
,,11/28/2014,0.376133783,,,0.42,,0.43,,0.48,,0.5,,0.52,,0.51,,0.52,,0.53,,0.5,,0.52
,,8/29/2014,0.512847487,,,0.52,,0.61,,0.57,,0.56,,0.55,,0.56,,0.61,,0.62,,,,
,,5/30/2014,0.704430821,,,0.63,,0.69,,0.7,,0.69,,0.59,,0.62,,0.61,,0.39,,0.32,,
,,2/28/2014,0.561072479,,,0.32,,0.33,,0.38,,0.39,,0.44,,0.46,,,,,,,,
,,11/29/2013,0.480422871,,,0.46,,0.43,,0.44,,0.5,,,,,,,,,,,,
,,8/30/2013,0.778315185,,,0.5,,0.51,,0.58,,0.64,,0.63,,,,,,,,,,
,,5/31/2013,-1.243304318,,,0.59,,0.66,,0.67,,0.37,,,,,,,,,,,,
,,2/28/2013,0.382108686,,,0.37,,0.46,,0.5,,,,,,,,,,,,,,
,,11/29/2012,0.489329617,,,0.5,,,,,,,,,,,,,,,,,,
,,8/31/2012,-0.225956127,,,0.54,,,,,,,,,,,,,,,,,,
,,5/31/2012,0.456422231,,,0.59,,,,,,,,,,,,,,,,,,
,,2/29/2012,0.42840024,,,0.37,,,,,,,,,,,,,,,,,,
,,11/30/2011,0.49471667,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2011,0.549525264,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2011,0.481110479,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2011,0.105026823,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2010,0.345771676,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2010,-0.226576291,,,nan,,,,,,,,,,,,,,,,,,
,,5/28/2010,0.29352458,,,nan,,,,,,,,,,,,,,,,,,
,,2/26/2010,0.096627423,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2009,0.160163217,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2009,0.25,,,nan,,,,,,,,,,,,,,,,,,
,,5/29/2009,-0.275327473,,,nan,,,,,,,,,,,,,,,,,,
,,2/27/2009,0.050485558,,,nan,,,,,,,,,,,,,,,,,,
,,11/28/2008,0.180107151,,,nan,,,,,,,,,,,,,,,,,,
,,8/29/2008,0.54,,,nan,,,,,,,,,,,,,,,,,,
,,5/30/2008,0.6,,,nan,,,,,,,,,,,,,,,,,,
,,2/29/2008,0.35,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2007,0.43,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2007,0.5,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2007,0.47,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2007,0.31,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2006,0.41,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2006,0.41,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2006,0.43,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2006,0.315,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2005,0.35,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2005,0.315,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2005,0.33,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2005,0.26,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2004,0.31,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2004,0.335,,,nan,,,,,,,,,,,,,,,,,,
,,5/28/2004,0.145,,,nan,,,,,,,,,,,,,,,,,,
,,2/27/2004,0.165,,,nan,,,,,,,,,,,,,,,,,,
,,11/28/2003,0.005,,,nan,,,,,,,,,,,,,,,,,,
,,8/29/2003,0.205,,,nan,,,,,,,,,,,,,,,,,,
,,5/30/2003,0.205,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2003,0.145,,,nan,,,,,,,,,,,,,,,,,,
,,11/29/2002,0.04,,,nan,,,,,,,,,,,,,,,,,,
,,8/30/2002,0.145,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2002,-0.2375,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2002,0.11,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2001,-0.0775,,,nan,,,,,,,,,,,,,,,,,,
,,8/31/2001,0.465,,,nan,,,,,,,,,,,,,,,,,,
,,5/31/2001,0.02,,,nan,,,,,,,,,,,,,,,,,,
,,2/28/2001,0.0925,,,nan,,,,,,,,,,,,,,,,,,
,,11/30/2000,0.125,,,nan,,,,,,,,,,,,,,,,,,
