CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,11/8/2017,9/29/2017,0.343485428,,0.343485428,,,,,,,,,,,,,,,,,,
,8/3/2017,6/30/2017,0.328237994,,0.328237994,,,,,,,,,,,,,,,,,,
,5/8/2017,3/31/2017,0.033164601,,0.033164601,,,,,,,,,,,,,,,,,,
,,12/30/2016,0.05606265,,0.05606265,,,,,,,,,,,,,,,,,,
,,9/30/2016,1.09824718,,1.09824718,,,,,,,,,,,,,,,,,,
,,6/30/2016,0.259021708,,0.259021708,,,,,,,,,,,,,,,,,,
,,3/31/2016,-0.154667783,,-0.154667783,,,,,,,,,,,,,,,,,,
,,12/31/2015,-0.102529315,,-0.102529315,,,,,,,,,,,,,,,,,,
,,9/30/2015,-0.082725589,,-0.082725589,,,,,,,,,,,,,,,,,,
,,6/30/2015,0.034725864,,0.034725864,,,,,,,,,,,,,,,,,,
,,3/31/2015,-0.071686405,,-0.071686405,,,,,,,,,,,,,,,,,,
,,12/31/2014,0.022562908,,0.022562908,,,,,,,,,,,,,,,,,,
,,9/30/2014,0.084734954,,0.084734954,,,,,,,,,,,,,,,,,,
,,6/30/2014,0.105290843,,0.105290843,,,,,,,,,,,,,,,,,,
,,3/31/2014,-0.034666093,,-0.034666093,,,,,,,,,,,,,,,,,,
,,12/31/2013,0.05,,0.05,,,,,,,,,,,,,,,,,,
,,9/30/2013,0.13,,0.13,,,,,,,,,,,,,,,,,,
,,6/28/2013,-0.5,,-0.5,,,,,,,,,,,,,,,,,,
,,3/28/2013,-0.12,,-0.12,,,,,,,,,,,,,,,,,,
,,12/31/2012,-0.13,,-0.13,,,,,,,,,,,,,,,,,,
,,9/28/2012,-0.14,,-0.14,,,,,,,,,,,,,,,,,,
,,6/29/2012,-0.13,,-0.13,,,,,,,,,,,,,,,,,,
,,3/30/2012,-0.2,,-0.2,,,,,,,,,,,,,,,,,,
,,12/30/2011,-0.18,,-0.18,,,,,,,,,,,,,,,,,,
,,9/30/2011,-0.12,,-0.12,,,,,,,,,,,,,,,,,,
,,6/30/2011,-0.16,,-0.16,,,,,,,,,,,,,,,,,,
,,3/31/2011,-0.22,,-0.22,,,,,,,,,,,,,,,,,,
,,12/31/2010,-0.26,,-0.26,,,,,,,,,,,,,,,,,,
,,9/30/2010,-0.22,,-0.22,,,,,,,,,,,,,,,,,,
,,6/30/2010,-0.2,,-0.2,,,,,,,,,,,,,,,,,,
,,3/31/2010,-0.38,,-0.38,,,,,,,,,,,,,,,,,,
,,12/31/2009,0.17,,0.17,,,,,,,,,,,,,,,,,,
,,9/30/2009,-0.39,,-0.39,,,,,,,,,,,,,,,,,,
,,6/30/2009,-0.58,,-0.58,,,,,,,,,,,,,,,,,,
,,3/31/2009,-0.78,,-0.78,,,,,,,,,,,,,,,,,,
,,12/31/2008,-1.511096939,,-1.511096939,,,,,,,,,,,,,,,,,,
,,9/30/2008,-0.485382653,,-0.485382653,,,,,,,,,,,,,,,,,,
,,6/30/2008,-1.181403061,,-1.181403061,,,,,,,,,,,,,,,,,,
,,3/31/2008,-0.412117347,,-0.412117347,,,,,,,,,,,,,,,,,,
,,12/31/2007,-0.531173469,,-0.531173469,,,,,,,,,,,,,,,,,,
,,9/28/2007,-0.311377551,,-0.311377551,,,,,,,,,,,,,,,,,,
,,6/29/2007,0.210637755,,0.210637755,,,,,,,,,,,,,,,,,,
,,3/30/2007,0.009158163,,0.009158163,,,,,,,,,,,,,,,,,,
,,12/29/2006,0.100739796,,0.100739796,,,,,,,,,,,,,,,,,,
,,9/29/2006,0.439591837,,0.439591837,,,,,,,,,,,,,,,,,,
,,6/30/2006,0.723494898,,0.723494898,,,,,,,,,,,,,,,,,,
,,3/31/2006,0.494540816,,0.494540816,,,,,,,,,,,,,,,,,,
,,12/30/2005,0.512857143,,0.512857143,,,,,,,,,,,,,,,,,,
,,9/30/2005,0.732653061,,0.732653061,,,,,,,,,,,,,,,,,,
,,6/30/2005,0.659387755,,0.659387755,,,,,,,,,,,,,,,,,,
,,3/31/2005,-0.686862245,,-0.686862245,,,,,,,,,,,,,,,,,,
,,12/31/2004,0.50369898,,0.50369898,,,,,,,,,,,,,,,,,,
,,9/30/2004,0.668545918,,0.668545918,,,,,,,,,,,,,,,,,,
,,6/30/2004,0.439591837,,0.439591837,,,,,,,,,,,,,,,,,,
,,3/31/2004,0.146530612,,0.146530612,,,,,,,,,,,,,,,,,,
,,12/31/2003,0.194610969,,0.194610969,,,,,,,,,,,,,,,,,,
,,12/30/2003,0.194610969,,0.194610969,,,,,,,,,,,,,,,,,,
,,12/29/2003,0.194610969,,0.194610969,,,,,,,,,,,,,,,,,,
,,12/26/2003,0.194610969,,0.194610969,,,,,,,,,,,,,,,,,,
,,12/25/2003,0.116766582,,0.116766582,,,,,,,,,,,,,,,,,,
,,12/24/2003,0.116766582,,0.116766582,,,,,,,,,,,,,,,,,,
,,12/23/2003,0.116766582,,0.116766582,,,,,,,,,,,,,,,,,,
,,12/22/2003,0.116766582,,0.116766582,,,,,,,,,,,,,,,,,,
,,12/19/2003,0.032053571,,0.032053571,,,,,,,,,,,,,,,,,,
,,12/18/2003,0.032053571,,0.032053571,,,,,,,,,,,,,,,,,,
,,12/17/2003,0.032053571,,0.032053571,,,,,,,,,,,,,,,,,,
,,12/16/2003,0.032053571,,0.032053571,,,,,,,,,,,,,,,,,,
,,12/15/2003,0.162557398,,0.162557398,,,,,,,,,,,,,,,,,,
,,12/12/2003,0.162557398,,0.162557398,,,,,,,,,,,,,,,,,,
,,12/11/2003,0.162557398,,0.162557398,,,,,,,,,,,,,,,,,,
