CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,,,,,,,,,,,,,,
,,1/31/2018,-0.019559644,,,0.41,,0.48,,0.46,,,,,,,,,,,,,,,,,,
,,10/31/2017,0.19667635,,,0.5,,0.47,,0.45,,,,,,,,,,,,,,,,,,
,,7/31/2017,0.186216096,,,0.46,,0.44,,0.41,,,,,,,,,,,,,,,,,,
,,4/28/2017,0.175448231,,,0.41,,0.36,,,,,,,,,,,,,,,,,,,,
,,1/27/2017,0.120122234,,,0.35,,0.33,,,,,,,,,,,,,,,,,,,,
,,10/28/2016,0.464852128,,,0.36,,0.35,,0.39,,0.43,,,,,,,,,,,,,,,,
,,7/29/2016,0.13624156,,,0.33,,0.31,,0.35,,0.38,,,,,,,,,,,,,,,,
,,4/29/2016,0.10506163,,,0.27,,0.28,,0.24,,0.29,,0.33,,0.16,,,,,,,,,,,,
,,1/29/2016,0.019118436,,,0.16,,0.26,,0.31,,0.46,,0.24,,,,,,,,,,,,,,
,,10/23/2015,0.164144318,,,0.24,,0.29,,0.46,,0.47,,0.49,,0.51,,0.52,,0.53,,0.37,,,,,,
,,7/27/2015,-0.00474818,,,0.24,,0.37,,0.44,,0.47,,0.48,,,,,,,,,,,,,,
,,4/24/2015,-0.002128521,,,0.28,,0.3,,0.37,,0.42,,0.43,,0.44,,0.28,,0.39,,0.37,,0.39,,0.35,,0.33
,,1/30/2015,-0.231280799,,,0.37,,0.3,,0.41,,0.42,,0.44,,0.34,,,,,,,,,,,,
,,10/24/2014,0.260487185,,,0.44,,0.45,,0.46,,0.45,,0.46,,0.45,,0.53,,0.54,,0.57,,0.69,,0.73,,0.29
,,7/25/2014,0.263787767,,,0.39,,0.38,,0.39,,0.38,,0.47,,0.48,,0.5,,0.62,,0.66,,0.29,,,,
,,4/25/2014,0.115742239,,,0.3,,0.29,,0.39,,0.42,,0.44,,0.57,,0.61,,0.2,,,,,,,,
,,1/24/2014,-3.122017683,,,0.23,,0.24,,0.34,,0.36,,0.38,,0.51,,0.54,,0.57,,0.27,,,,,,
,,10/31/2013,0.180816309,,,0.34,,0.37,,0.54,,0.57,,0.6,,0.41,,,,,,,,,,,,
,,7/31/2013,0.276624692,,,0.51,,0.52,,0.53,,0.38,,,,,,,,,,,,,,,,
,,4/26/2013,0.215474125,,,0.46,,0.45,,0.46,,0.45,,0.34,,,,,,,,,,,,,,
,,1/25/2013,0.192957166,,,0.43,,0.41,,0.35,,,,,,,,,,,,,,,,,,
,,10/26/2012,0.245905284,,,0.43,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2012,0.149214621,,,0.34,,,,,,,,,,,,,,,,,,,,,,
,,4/27/2012,0.032855889,,,0.23,,,,,,,,,,,,,,,,,,,,,,
,,1/27/2012,0.185515754,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2011,0.400793297,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/29/2011,0.397999589,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/29/2011,0.336427156,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/28/2011,0.40300358,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/29/2010,0.24947719,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/30/2010,0.309384441,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2010,0.17096912,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/29/2010,0.15372268,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/23/2009,-0.342241521,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/24/2009,0.121551668,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/24/2009,0.08157708,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/30/2009,0.12,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2008,-0.34,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2008,0.15,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/25/2008,0.13,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2008,0.19,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2007,0.19,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2007,0.1,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/26/2007,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2007,0.13,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2006,0.24,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2006,0.23,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/26/2006,0.16,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2006,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2005,0.09,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/29/2005,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/26/2005,0.14,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2005,0.08,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/29/2004,0.095,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/30/2004,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2004,0.095,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/30/2004,0.08,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2003,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2003,0.015,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2003,0.055,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2003,0,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2002,0.085,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2002,0.07,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2002,0.065,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2002,0.055,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2001,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2001,-0.035,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2001,0.085,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2001,0.115,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2000,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2000,0.09,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/28/2000,0.08,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2000,0.0675,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/29/1999,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/30/1999,0.045,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1999,0.035,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/29/1999,0.03125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/30/1998,0.0275,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1998,0.00625,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1998,0.03625,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/30/1998,0.0375,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1997,0.0275,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1997,0.03,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1997,0.0275,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/1997,0.02375,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1996,0.019375,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1996,0.0125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1996,0.01875,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/1996,0.025,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1995,0.01875,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1995,0.018125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,4/28/1995,0.0125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,1/31/1995,0.008125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1994,0.003125,,,nan,,,,,,,,,,,,,,,,,,,,,,
,,7/29/1994,0.0025,,,nan,,,,,,,,,,,,,,,,,,,,,,
